#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 04 06 07 00 999  8.5  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 08 00 999  7.4  8.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 09 00 999  6.1  6.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 10 00 999  5.8  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 11 00 999  4.6  4.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 12 00 999  5.8  6.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 13 00 999  8.5  9.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 14 00 999  7.3  7.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 15 00 999  5.9  6.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 16 00 999  6.6  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 17 00 999  7.0  7.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 18 00 999  6.4  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 19 00 999  5.4  5.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 20 00 999  3.7  4.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 21 00 999  4.0  4.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 22 00 999  3.3  3.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 06 23 00 999  1.4  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 00 00 999  0.7  0.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 01 00 999  1.1  1.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 02 00 999  1.4  1.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 03 00 999  2.5  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 04 00 999  2.4  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 05 00 999  2.2  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 06 00 999  1.7  1.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 07 00 999  1.7  1.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 08 00 999  3.4  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 09 00 999  5.2  5.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 10 00 999  4.6  4.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 11 00 999  4.6  4.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 12 00 999  5.4  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 13 00 999  6.6  7.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 14 00 999  8.5  9.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 15 00 999  8.9  9.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 16 00 999  8.1  8.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 17 00 999  6.9  7.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 18 00 999  6.3  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 19 00 999  6.1  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 20 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 21 00 999  5.8  6.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 22 00 999  6.9  7.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 07 23 00 999  8.0  8.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 00 00 999  6.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 01 00 999  5.2  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 02 00 999  6.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 03 00 999  6.4  7.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 04 00 999  6.3  7.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 05 00 999  6.0  6.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 06 00 999  5.0  5.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 07 00 999  7.3  8.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 08 00 999  5.5  6.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 09 00 999  3.4  4.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 10 00 999  4.8  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 11 00 999  5.0  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 12 00 999  6.4  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 13 00 999  6.0  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 14 00 999  6.1  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 15 00 999  6.1  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 16 00 999  6.3  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 17 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 18 00 999  5.7  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 19 00 999  6.3  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 20 00 999  5.9  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 21 00 999  6.2  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 22 00 999  5.5  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 08 23 00 999  5.1  5.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 00 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 01 00 999  4.3  4.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 02 00 999  3.1  3.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 03 00 999  3.0  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 04 00 999  2.4  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 05 00 999  2.3  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 06 00 999  2.4  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 07 00 999  2.1  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 08 00 999  1.5  1.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 09 00 999  0.7  0.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 10 00 999  2.4  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 11 00 999  3.2  3.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 12 00 999  3.3  3.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 13 00 999  3.4  3.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 14 00 999  1.8  2.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 15 00 999  2.0  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 16 00 999  1.9  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 17 00 999  3.6  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 18 00 999  2.9  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 19 00 999  3.6  4.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 20 00 999  3.1  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 21 00 999  2.1  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 22 00 999  2.2  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 09 23 00 999  2.2  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 00 00 999  1.8  1.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 01 00 999  0.0  0.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 02 00 999  0.7  0.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 03 00 999  1.0  1.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 04 00 999  0.7  0.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 05 00 999  0.8  0.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 06 00 999  1.3  1.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 07 00 999  1.9  2.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 08 00 999  1.5  2.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 09 00 999  2.6  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 10 00 999  2.7  2.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 11 00 999  2.0  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 12 00 999  2.4  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 13 00 999  1.7  1.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 14 00 999  2.6  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 15 00 999  1.8  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 16 00 999  1.0  1.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 17 00 999  1.2  1.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 18 00 999  0.4  0.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 19 00 999  0.2  0.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 20 00 999  0.0  0.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 21 00 999  0.0  0.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 22 00 999  0.8  0.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 10 23 00 999  0.0  0.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 00 00 999  0.8  1.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 01 00 999  1.2  1.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 02 00 999  1.6  1.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 03 00 999  2.9  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 04 00 999  3.7  3.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 05 00 999  4.7  4.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 06 00 999  4.7  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 07 00 999  4.1  4.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 08 00 999  4.5  4.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 09 00 999  4.7  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 10 00 999  5.5  5.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 11 00 999  6.0  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 12 00 999  4.8  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 13 00 999  4.5  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 14 00 999  3.8  4.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 15 00 999  2.3  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 16 00 999  2.6  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 17 00 999  2.6  2.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 18 00 999  3.1  3.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 19 00 999  3.4  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 20 00 999  3.6  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 21 00 999  5.0  6.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 22 00 999  3.2  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 11 23 00 999  2.2  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 00 00 999  1.0  1.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 01 00 999  2.9  2.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 02 00 999  5.7  6.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 03 00 999  1.7  1.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 04 00 999  4.4  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 05 00 999  3.8  3.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 06 00 999  6.0  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 07 00 999  4.8  5.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 08 00 999  5.5  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 09 00 999  7.9  8.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 10 00 999  9.2 10.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 11 00 999 10.3 11.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 12 00 999 10.3 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 13 00 999  9.7 10.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 14 00 999 10.8 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 15 00 999  9.3  9.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 16 00 999  7.8  8.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 17 00 999  6.9  7.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 18 00 999  6.3  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 19 00 999  7.1  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 20 00 999  6.1  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 21 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 22 00 999  4.7  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 12 23 00 999  4.6  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 00 00 999  4.9  6.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 01 00 999  5.0  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 02 00 999  5.9  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 03 00 999  6.5  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 04 00 999  6.2  6.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 05 00 999  6.1  6.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 06 00 999  5.4  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 07 00 999  5.2  5.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 08 00 999  4.6  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 09 00 999  5.3  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 10 00 999  5.0  5.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 11 00 999  4.9  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 12 00 999  5.6  6.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 13 00 999  6.2  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 14 00 999  6.2  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 15 00 999  6.9  7.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 16 00 999  7.1  7.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 17 00 999  7.3  8.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 18 00 999  7.1  7.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 19 00 999  6.6  7.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 20 00 999  6.6  7.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 21 00 999  7.3  8.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 22 00 999  6.4  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 13 23 00 999  5.6  6.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 00 00 999  5.9  6.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 01 00 999  6.9  7.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 02 00 999  7.5  8.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 03 00 999  7.4  8.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 04 00 999  7.2  7.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 05 00 999  6.9  7.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 06 00 999  6.1  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 07 00 999  6.3  6.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 08 00 999  5.6  6.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 09 00 999  4.7  4.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 10 00 999  6.3  6.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 11 00 999  8.1  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 12 00 999  9.0  9.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 13 00 999 10.5 11.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 14 00 999 11.0 12.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 15 00 999 10.0 11.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 16 00 999 10.1 11.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 17 00 999 10.7 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 18 00 999  8.7  9.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 19 00 999  9.5 10.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 20 00 999  8.2  9.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 21 00 999  8.8  9.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 22 00 999  9.1  9.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 14 23 00 999  9.6 10.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 00 00 999 10.0 10.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 01 00 999 10.2 11.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 02 00 999 10.4 11.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 03 00 999  9.9 10.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 04 00 999 10.5 11.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 05 00 999  9.5 10.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 06 00 999 11.2 11.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 07 00 999 11.4 12.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 08 00 999 10.6 11.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 09 00 999 10.3 11.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 10 00 999  9.8 10.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 11 00 999 11.0 12.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 12 00 999 10.6 11.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 13 00 999 11.5 12.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 14 00 999 10.5 11.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 15 00 999 12.1 13.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 16 00 999 11.1 11.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 17 00 999  9.2 10.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 18 00 999  8.4  9.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 19 00 999  7.3  7.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 20 00 999  7.5  8.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 04 15 21 00 999  6.6  7.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
